index,log_messages,log_level,label,lemmas,pos,tag,dep,alpha,stop
10648,starting kafkaoffsetbackingstore,info,1.0,start kafkaoffsetbackingstore,VERB NOUN,VBG NN,ROOT dobj,2,0
10651,stopped kafkaoffsetbackingstore,info,1.0,stop kafkaoffsetbackingstore,VERB NOUN,VBN NN,ROOT dobj,2,0
10653,stopped fileoffsetbackingstore,info,1.0,stop fileoffsetbackingstore,VERB NOUN,VBN NN,ROOT dobj,2,0
10747,starting task,info,1.0,start task,VERB NOUN,VBG NN,compound ROOT,2,0
10749,stopping task,info,1.0,stop task,VERB NOUN,VBG NN,amod ROOT,2,0
10750,stopping connector,info,1.0,stop connector,VERB NOUN,VBG NN,compound ROOT,2,0
10788,suspended restoring,info,1.0,suspend restoring,VERB NOUN,VBN NN,amod ROOT,2,0
10789,suspended running,info,1.0,suspend running,VERB NOUN,VBN NN,amod ROOT,2,0
10799,injecting stall,info,1.0,inject stall,VERB NOUN,VBG NN,ROOT dobj,2,0
10801,releasing stall,info,1.0,release stall,VERB NOUN,VBG NN,compound ROOT,2,0
10818,starting consumer,info,1.0,start consumer,VERB NOUN,VBG NN,amod ROOT,2,0
10918,creating connectors,info,1.0,create connector,VERB NOUN,VBG NNS,ROOT dobj,2,0
10931,starting process,info,1.0,start process,VERB NOUN,VBG NN,compound ROOT,2,0
10960,use topic,info,1.0,use topic,VERB NOUN,VB NN,compound ROOT,2,0
11049,stopping defaultleaderelectionservice,info,1.0,stop defaultleaderelectionservice,VERB NOUN,VBG NN,ROOT dobj,2,0
11053,stopping defaultleaderretrievalservice,info,1.0,stop defaultleaderretrievalservice,VERB NOUN,VBG NN,ROOT dobj,2,0
1933,error while retrieving log entries,error,0.0,error while retrieve log entry,NOUN SCONJ VERB NOUN NOUN,NN IN VBG NN NNS,ROOT mark advcl compound dobj,5,1
2390,exception while adding component tree,error,0.0,exception while add component tree,NOUN SCONJ VERB NOUN NOUN,NN IN VBG NN NN,ROOT mark advcl compound dobj,5,1
2546,failure while processing process stdin,error,0.0,failure while process process stdin,NOUN SCONJ VERB NOUN NOUN,NN IN VBG NN NN,ROOT mark advcl compound dobj,5,1
2649,error while executing blob connection,error,0.0,error while execute blob connection,NOUN SCONJ VERB NOUN NOUN,NN IN VBG NN NN,ROOT mark advcl compound dobj,5,1
2756,error while sending coordination request,error,0.0,error while send coordination request,NOUN SCONJ VERB NOUN NOUN,NN IN VBG NN NN,ROOT mark advcl compound dobj,5,1
2762,error while sending record kafka,error,0.0,error while send record kafka,NOUN SCONJ VERB NOUN NOUN,NN IN VBG NN NN,ROOT mark advcl dobj dobj,5,1
2789,error while restoring bucketingsink state,error,0.0,error while restore bucketingsink state,NOUN SCONJ VERB NOUN NOUN,NN IN VBG NN NN,ROOT mark advcl compound dobj,5,1
9248,error while requesting partition state,info,0.0,error while request partition state,NOUN SCONJ VERB NOUN NOUN,NN IN VBG NN NN,ROOT mark advcl compound dobj,5,1
11045,error while registering signal handler,info,0.0,error while register signal handler,NOUN SCONJ VERB NOUN NOUN,NN IN VBG NN NN,ROOT mark advcl compound dobj,5,1
6994,waiting for,info,1.0,wait for,VERB ADP,VBG IN,ROOT prep,2,1
7376,recovered from,info,1.0,recover from,VERB ADP,VBN IN,ROOT prep,2,1
7548,sleeping for,info,1.0,sleep for,VERB ADP,VBG IN,ROOT prep,2,1
7956,loading into,info,1.0,load into,VERB ADP,VBG IN,ROOT prep,2,1
7958,loading into,info,1.0,load into,VERB ADP,VBG IN,ROOT prep,2,1
7959,loading into,info,1.0,load into,VERB ADP,VBG IN,ROOT prep,2,1
7962,loading into,info,1.0,load into,VERB ADP,VBG IN,ROOT prep,2,1
8602,left over,info,1.0,leave over,VERB ADP,VBN RP,ROOT prt,2,1
8610,put for,info,1.0,put for,VERB ADP,VB IN,ROOT prep,2,2
8611,get for,info,1.0,get for,VERB ADP,VB IN,ROOT prep,2,2
9312,shutting down,info,1.0,shut down,VERB ADP,VBG RP,ROOT prt,2,1
1727,failed parse value string,error,0.0,fail parse value string,VERB NOUN NOUN NOUN,VBN NN NN NN,amod compound compound ROOT,4,0
1845,failed reading labels tags,error,0.0,fail reading label tag,VERB NOUN NOUN NOUN,VBN NN NNS NNS,amod compound compound ROOT,4,0
1916,failed update tables archive,error,0.0,fail update table archive,VERB NOUN NOUN NOUN,VBN NN NNS NN,amod compound compound ROOT,4,0
1969,failed writing bucket cache,error,0.0,fail writing bucket cache,VERB NOUN NOUN NOUN,VBN NN NN NN,ROOT compound compound dobj,4,0
1990,set hdfs acl error,error,0.0,set hdf acl error,VERB NOUN NOUN NOUN,VB NNS NN NN,ROOT compound compound dobj,4,0
2013,failed sideline reference file,error,0.0,fail sideline reference file,VERB NOUN NOUN NOUN,VBN NN NN NN,amod compound compound ROOT,4,0
2014,failed sideline hfilelink file,error,0.0,fail sideline hfilelink file,VERB NOUN NOUN NOUN,VBN NN NN NN,amod compound compound ROOT,4,0
2034,failed delete table descriptor,error,0.0,fail delete table descriptor,VERB NOUN NOUN NOUN,VBN NN NN NN,amod compound compound ROOT,4,0
2132,got exception during compaction,error,0.0,got exception during compaction,VERB NOUN NOUN NOUN,VBP NN NN NN,ROOT dobj prep dobj,4,1
2185,failed transit standby cluster,error,0.0,fail transit standby cluster,VERB NOUN NOUN NOUN,VBN NN NN NN,amod compound compound ROOT,4,0
2202,failed add replication peer,error,0.0,fail add replication peer,VERB NOUN NOUN NOUN,VBN NN NN NN,amod compound compound ROOT,4,0
2391,failed add think times,error,0.0,fail add think time,VERB NOUN NOUN NOUN,VBN NN NN NNS,amod dep compound ROOT,4,0
2591,failed write config file,error,0.0,fail write config file,VERB NOUN NOUN NOUN,VBN NN NN NN,amod compound compound ROOT,4,0
2598,failed update job overview,error,0.0,fail update job overview,VERB NOUN NOUN NOUN,VBN NN NN NN,amod compound compound ROOT,4,0
2723,failed start dispatcher process,error,0.0,fail start dispatcher process,VERB NOUN NOUN NOUN,VBN NN NN NN,amod compound compound ROOT,4,0
2746,failed start taskmanager process,error,0.0,fail start taskmanager process,VERB NOUN NOUN NOUN,VBN NN NN NN,amod compound compound ROOT,4,0
2775,failed initialize ssl context,error,0.0,fail initialize ssl context,VERB NOUN NOUN NOUN,VBN NN NN NN,amod compound compound ROOT,4,0
2776,failed setup ssl factory,error,0.0,fail setup ssl factory,VERB NOUN NOUN NOUN,VBN NN NN NN,amod compound compound ROOT,4,0
2803,failed parse logging configuration,error,0.0,fail parse logging configuration,VERB NOUN NOUN NOUN,VBN NN NN NN,amod compound compound ROOT,4,0
2832,failed query jmx metrics,error,0.0,fail query jmx metric,VERB NOUN NOUN NOUN,VBN NN NN NNS,amod compound compound ROOT,4,0
3019,failed register mbean name,error,0.0,fail register mbean name,VERB NOUN NOUN NOUN,VBN NN NN NN,amod compound compound ROOT,4,1
7343,reverting bufferpool debug config,info,0.0,revert bufferpool debug config,VERB NOUN NOUN NOUN,VBG NN NN NN,ROOT compound compound dobj,4,0
7359,setting wal durability default,info,0.0,set wal durability default,VERB NOUN NOUN NOUN,VBG NN NN NN,ROOT compound compound dobj,4,0
7371,read source hash manifest,info,0.0,read source hash manifest,VERB NOUN NOUN NOUN,VB NN NN NN,ROOT compound compound dobj,4,0
7434,start mini mapreduce cluster,info,0.0,start mini mapreduce cluster,VERB NOUN NOUN NOUN,VB NN NN NN,ROOT amod dep dobj,4,0
7437,using thrift server type,info,0.0,use thrift server type,VERB NOUN NOUN NOUN,VBG NN NN NN,ROOT compound compound dobj,4,1
7590,checking permissions root znode,info,0.0,check permission root znode,VERB NOUN NOUN NOUN,VBG NNS NN NN,ROOT dobj compound dobj,4,0
7676,initializing rpc quota support,info,0.0,initialize rpc quota support,VERB NOUN NOUN NOUN,VBG NN NN NN,ROOT compound compound dobj,4,0
7697,validating data block encodings,info,0.0,validate datum block encoding,VERB NOUN NOUN NOUN,VBG NNS NN NNS,amod compound compound ROOT,4,0
7996,set throwing exception append,info,0.0,set throwing exception append,VERB NOUN NOUN NOUN,VB NN NN NN,ROOT compound compound dobj,4,0
8119,deleting hdfs regioninfo data,info,0.0,delete hdfs regioninfo datum,VERB NOUN NOUN NOUN,VBG NN NN NNS,ROOT compound compound dobj,4,0
8348,make null info server,info,0.0,make null info server,VERB NOUN NOUN NOUN,VB NN NN NN,ROOT compound compound dobj,4,1
8597,taking restore failsafe snapshot,info,0.0,take restore failsafe snapshot,VERB NOUN NOUN NOUN,VBG NN NN NN,ROOT dobj compound dobj,4,0
8690,copied jar file hdfs,info,0.0,copy jar file hdf,VERB NOUN NOUN NOUN,VBN NN NN NNS,amod compound compound ROOT,4,0
8748,added security headers filter,info,0.0,add security header filter,VERB NOUN NOUN NOUN,VBN NN NNS NN,amod compound compound ROOT,4,0
8766,blocking cluster status request,info,0.0,block cluster status request,VERB NOUN NOUN NOUN,VBG NN NN NN,amod compound compound ROOT,4,0
8881,using fallback search path,info,0.0,use fallback search path,VERB NOUN NOUN NOUN,VBG NN NN NN,ROOT compound compound dobj,4,1
8962,starting setup thread groups,info,0.0,start setup thread group,VERB NOUN NOUN NOUN,VBG NN NN NNS,ROOT compound compound dobj,4,0
8967,running clientengine run method,info,0.0,run clientengine run method,VERB NOUN NOUN NOUN,VBG NN NN NN,nmod dobj compound ROOT,4,0
9071,setting prometheus scrape interval,info,0.0,set prometheus scrape interval,VERB NOUN NOUN NOUN,VBG NN NN NN,ROOT compound compound dobj,4,0
9102,populating lookup join cache,info,0.0,populate lookup join cache,VERB NOUN NOUN NOUN,VBG NN NN NN,amod compound compound ROOT,4,0
9327,calling master restore hooks,info,0.0,call master restore hook,VERB NOUN NOUN NOUN,VBG NN NN NNS,ROOT intj dep dobj,4,0
9430,start job leader service,info,0.0,start job leader service,VERB NOUN NOUN NOUN,VB NN NN NN,ROOT compound compound dobj,4,0
9431,stop job leader service,info,0.0,stop job leader service,VERB NOUN NOUN NOUN,VB NN NN NN,ROOT compound compound dobj,4,0
9472,stopping akka rpc service,info,0.0,stop akka rpc service,VERB NOUN NOUN NOUN,VBG NN NN NN,ROOT compound compound dobj,4,0
9473,stopped akka rpc service,info,0.0,stop akka rpc service,VERB NOUN NOUN NOUN,VBN NN NN NN,ROOT compound compound dobj,4,0
9599,failed trigger savepoint retrying,info,0.0,fail trigger savepoint retrying,VERB NOUN NOUN NOUN,VBN NN NN NN,amod compound compound ROOT,4,0
9627,running run application command,info,0.0,run run application command,VERB NOUN NOUN NOUN,VBG NN NN NN,ROOT dep compound dobj,4,0
9631,creating program plan dump,info,0.0,create program plan dump,VERB NOUN NOUN NOUN,VBG NN NN NN,ROOT compound compound dobj,4,0
9643,submitting application application mode,info,0.0,submit application application mode,VERB NOUN NOUN NOUN,VBG NN NN NN,ROOT compound compound dobj,4,0
10053,creating keycloak crt file,info,0.0,create keycloak crt file,VERB NOUN NOUN NOUN,VBG NN NN NN,ROOT compound compound dobj,4,0
10065,setting pointer method resources,info,0.0,set pointer method resource,VERB NOUN NOUN NOUN,VBG NN NN NNS,amod compound dobj ROOT,4,0
10066,setting pointer class resources,info,0.0,set pointer class resource,VERB NOUN NOUN NOUN,VBG NN NN NNS,ROOT compound compound dobj,4,0
10117,verifying docker image names,info,0.0,verify docker image name,VERB NOUN NOUN NOUN,VBG NN NN NNS,ROOT compound compound dobj,4,0
10120,setting entity operator null,info,0.0,set entity operator null,VERB NOUN NOUN NOUN,VBG NN NN NN,ROOT dobj dep dep,4,0
10125,updating configuration kafka cluster,info,0.0,update configuration kafka cluster,VERB NOUN NOUN NOUN,VBG NN NN NN,ROOT compound compound dobj,4,0
10144,updating listeners kafka cluster,info,0.0,update listener kafka cluster,VERB NOUN NOUN NOUN,VBG NNS NN NN,ROOT compound compound dobj,4,0
10160,updating values connects2i container,info,0.0,update value connects2i container,VERB NOUN NOUN NOUN,VBG NNS NN NN,amod compound compound ROOT,3,0
10165,update bootstrap server address,info,0.0,update bootstrap server address,VERB NOUN NOUN NOUN,VB NN NN NN,ROOT compound compound dobj,4,0
10183,updating values mirrormaker container,info,0.0,update value mirrormaker container,VERB NOUN NOUN NOUN,VBG NNS NN NN,amod compound compound ROOT,4,0
10203,checking log4j2 properties pod,info,0.0,check log4j2 property pod,VERB NOUN NOUN NOUN,VBG NN NNS NN,ROOT compound compound dobj,3,0
10239,updating values bridge container,info,0.0,update value bridge container,VERB NOUN NOUN NOUN,VBG NNS NN NN,amod compound compound ROOT,4,0
10251,updating kafka version field,info,0.0,update kafka version field,VERB NOUN NOUN NOUN,VBG NN NN NN,ROOT compound compound dobj,4,0
10277,deleting kafkauser configuration files,info,0.0,delete kafkauser configuration file,VERB NOUN NOUN NOUN,VBG NN NN NNS,ROOT compound compound dobj,4,0
10279,deleting kafka configuration files,info,0.0,delete kafka configuration file,VERB NOUN NOUN NOUN,VBG NN NN NNS,ROOT compound compound dobj,4,0
10280,going set kafka version,info,0.0,go set kafka version,VERB NOUN NOUN NOUN,VBG NN NN NN,amod compound compound ROOT,4,0
10303,check kafka bootstrap certificate,info,0.0,check kafka bootstrap certificate,VERB NOUN NOUN NOUN,VB NN NN NN,ROOT compound compound dobj,4,0
10304,check zookeeper client certificate,info,0.0,check zookeeper client certificate,VERB NOUN NOUN NOUN,VB NN NN NN,ROOT compound compound dobj,4,0
10435,verifying stability kafka pods,info,0.0,verify stability kafka pod,VERB NOUN NOUN NOUN,VBG NN NN NNS,ROOT compound compound dobj,4,0
10437,verifying stability zookeeper pods,info,0.0,verify stability zookeeper pod,VERB NOUN NOUN NOUN,VBG NN NN NNS,ROOT compound compound dobj,4,0
10467,verifying cruise control configuration,info,0.0,verify cruise control configuration,VERB NOUN NOUN NOUN,VBG NN NN NN,ROOT compound compound dobj,4,0
10585,copying command starter_script script,info,0.0,copy command starter_script script,VERB NOUN NOUN NOUN,VBG NN NN NN,ROOT compound compound dobj,3,0
10659,creating kafka admin client,info,0.0,create kafka admin client,VERB NOUN NOUN NOUN,VBG NN NN NN,ROOT nmod compound dobj,4,0
10699,skipping adding admin resources,info,0.0,skip adding admin resource,VERB NOUN NOUN NOUN,VBG NN NN NNS,ROOT ROOT compound dobj,4,0
10784,creating thread producer client,info,0.0,create thread producer client,VERB NOUN NOUN NOUN,VBG NN NN NN,ROOT compound compound dobj,4,0
10948,parsed ping time num,info,0.0,parse ping time num,VERB NOUN NOUN NOUN,VBN NN NN NN,amod compound compound ROOT,4,0
1762,error completing preview repair,error,0.0,error completing preview repair,NOUN NOUN NOUN NOUN,NN NN NN NN,compound compound compound ROOT,4,0
1799,failure serializing partition key,error,0.0,failure serializing partition key,NOUN NOUN NOUN NOUN,NN NN NN NN,compound compound compound ROOT,4,0
1843,error opening labels table,error,0.0,error opening label table,NOUN NOUN NOUN NOUN,NN NN NNS NN,compound compound compound ROOT,4,0
1844,error scanning labels table,error,0.0,error scanning label table,NOUN NOUN NOUN NOUN,NN NN NNS NN,compound compound compound ROOT,4,0
1995,error reading permissions writables,error,0.0,error reading permission writable,NOUN NOUN NOUN NOUN,NN NN NNS NNS,compound compound compound ROOT,4,0
1999,error setting watcher node,error,0.0,error setting watcher node,NOUN NOUN NOUN NOUN,NN NN NN NN,compound compound compound ROOT,4,0
2083,error updating backup masters,error,0.0,error updating backup master,NOUN NOUN NOUN NOUN,NN NN NN NNS,compound amod amod ROOT,4,0
2277,error loading auth data,error,0.0,error loading auth datum,NOUN NOUN NOUN NOUN,NN NN NN NNS,compound compound compound ROOT,4,0
2283,error reading log file,error,0.0,error reading log file,NOUN NOUN NOUN NOUN,NN NN NN NN,compound compound compound ROOT,4,0
2343,failure loading test file,error,0.0,failure loading test file,NOUN NOUN NOUN NOUN,NN NN NN NN,compound compound compound ROOT,4,0
2408,exception finding action handlers,error,0.0,exception finding action handler,NOUN NOUN NOUN NOUN,NN NN NN NNS,compound compound compound ROOT,4,0
2433,problem starting beanshell server,error,0.0,problem starting beanshell server,NOUN NOUN NOUN NOUN,NN NN NN NN,compound compound compound ROOT,4,0
2438,error initializing parameter panel,error,0.0,error initializing parameter panel,NOUN NOUN NOUN NOUN,NN NN NN NN,compound compound compound ROOT,4,0
2440,error trying record sample,error,0.0,error trying record sample,NOUN NOUN NOUN NOUN,NN NN NN NN,compound compound compound ROOT,4,0
2472,exception invoking listener threadstarted,error,0.0,exception invoking listener threadstarted,NOUN NOUN NOUN NOUN,NN NN NN NN,compound compound compound ROOT,4,0
2473,exception invoking listener threadfinished,error,0.0,exception invoking listener threadfinished,NOUN NOUN NOUN NOUN,NN NN NN NN,ROOT nmod compound appos,4,0
2510,location exception text find,error,0.0,location exception text find,NOUN NOUN NOUN NOUN,NN NN NN NN,compound compound compound ROOT,4,0
2514,problem creating bsf manager,error,0.0,problem creating bsf manager,NOUN NOUN NOUN NOUN,NN NN NN NN,compound compound compound ROOT,4,0
2528,error transferring udp package,error,0.0,error transferring udp package,NOUN NOUN NOUN NOUN,NN NN NN NN,compound compound compound ROOT,4,0
2531,error initializing xmlreader xmlassertion,error,0.0,error initializing xmlreader xmlassertion,NOUN NOUN NOUN NOUN,NN NN NN NN,compound ROOT compound dobj,4,0
2557,error during partition cleanup,error,0.0,error during partition cleanup,NOUN NOUN NOUN NOUN,NN NN NN NN,ROOT ROOT compound pobj,4,1
2698,error user code getmessage,error,0.0,error user code getmessage,NOUN NOUN NOUN NOUN,NN NN NN NN,compound compound compound ROOT,4,0
2895,failure sending offset sync,error,0.0,failure sending offset sync,NOUN NOUN NOUN NOUN,NN NN NN NN,ROOT compound compound appos,4,0
2955,error forwarding rest request,error,0.0,error forwarding rest request,NOUN NOUN NOUN NOUN,NN NN NN NN,compound compound compound ROOT,4,0
2984,error loading credentials file,error,0.0,error loading credential file,NOUN NOUN NOUN NOUN,NN NN NNS NN,compound compound compound ROOT,4,0
6999,internode ssl channel initializing,info,0.0,internode ssl channel initializing,NOUN NOUN NOUN NOUN,NN NN NN NN,compound compound compound ROOT,4,0
7323,error performing schema change,info,0.0,error performing schema change,NOUN NOUN NOUN NOUN,NN NN NN NN,compound compound compound ROOT,4,0
8173,hbase master hfilecleaner ttl,info,0.0,hbase master hfilecleaner ttl,NOUN NOUN NOUN NOUN,NN NN NN NN,compound compound compound ROOT,4,0
8671,test snapshot system table,info,0.0,test snapshot system table,NOUN NOUN NOUN NOUN,NN NN NN NN,compound compound compound ROOT,4,0
8722,recover lease dfs file,info,0.0,recover lease dfs file,NOUN NOUN NOUN NOUN,NN NN NN NN,compound compound compound ROOT,4,0
9187,testdetachedperjobyarnclusterinternal using configuration directory,info,0.0,testdetachedperjobyarnclusterinternal using configuration directory,NOUN NOUN NOUN NOUN,NN NN NN NN,compound compound compound ROOT,4,1
9227,termination criterion stats iteration,info,0.0,termination criterion stat iteration,NOUN NOUN NOUN NOUN,NN NN NNS NN,compound compound compound ROOT,4,0
9773,hbase minicluster creating table,info,0.0,hbase minicluster creating table,NOUN NOUN NOUN NOUN,NN NN NN NN,compound dep compound ROOT,4,0
10876,benchmark end end latency,info,0.0,benchmark end end latency,NOUN NOUN NOUN NOUN,NN NN NN NN,nmod compound compound ROOT,4,0
10941,time delete topics num,info,0.0,time delete topic num,NOUN NOUN NOUN NOUN,NN NN NNS NN,dep intj compound ROOT,4,0
2245,delete backupidinc2 done,error,0.0,delete backupidinc2 do,VERB NOUN VERB,VB NN VBN,dep dep ROOT,2,1
2418,drop file failed,error,0.0,drop file fail,VERB NOUN VERB,VB NN VBD,amod nsubj ROOT,3,0
7497,restoring cluster started,info,0.0,restore cluster start,VERB NOUN VERB,VBG NN VBD,amod nsubj ROOT,3,0
7498,restoring cluster done,info,0.0,restore cluster do,VERB NOUN VERB,VBG NN VBN,amod nsubj ROOT,3,1
7600,count keys find,info,0.0,count key find,VERB NOUN VERB,VB NNS VB,compound nsubj ROOT,3,0
7609,call makequalified failed,info,0.0,call makequalified fail,VERB NOUN VERB,VB NN VBN,ROOT intj dep,3,1
7625,skipping run stopped,info,0.0,skip run stop,VERB NOUN VERB,VBG NN VBN,amod nsubj ROOT,3,0
7704,retrying data watch,info,0.0,retry datum watch,VERB NOUN VERB,VBG NNS VB,ROOT dobj dep,3,0
8017,expected exception continue,info,0.0,expect exception continue,VERB NOUN VERB,VBN NN VB,amod nsubj ROOT,3,0
8483,received exception expected,info,0.0,receive exception expect,VERB NOUN VERB,VBN NN VBN,amod nsubj ROOT,3,0
8532,create table took,info,0.0,create table take,VERB NOUN VERB,VB NN VBD,dep nsubj ROOT,3,0
8723,expected exception caught,info,0.0,expect exception catch,VERB NOUN VERB,VBN NN VBN,amod nsubj ROOT,3,0
8999,stop thread detected,info,0.0,stop thread detect,VERB NOUN VERB,VB NN VBN,ROOT dobj dep,3,0
9784,producing topo finished,info,0.0,produce topo finish,VERB NOUN VERB,VBG NN VBN,ROOT dobj amod,3,0
11018,triggering consumer failed,info,0.0,trigger consumer fail,VERB NOUN VERB,VBG NN VBD,amod nsubj ROOT,3,0
1859,use help for usage instructions,error,0.0,use help for usage instruction,VERB NOUN ADP NOUN NOUN,VB NN IN NN NNS,ROOT dobj prep compound pobj,5,1
7592,checking acls for znode znode,info,0.0,check acl for znode znode,VERB NOUN ADP NOUN NOUN,VBG NNS IN NN NN,ROOT dobj prep compound pobj,5,1
7593,checking permissions for root dir,info,0.0,check permission for root dir,VERB NOUN ADP NOUN NOUN,VBG NNS IN NN NN,ROOT dobj prep compound pobj,5,1
